fecha,servicio,tienda,ventas
8/14/2020,Pro,tienda_C,4209
7/2/2020,Pro,tienda_C,3058
9/5/2020,Pro,tienda_C,1458
2/5/2020,Pro,tienda_C,4
1/31/2021,Pro,tienda_C,1890
8/4/2020,Pro,tienda_C,5315
4/30/2021,Pro,tienda_C,4349
11/15/2020,Pro,tienda_C,2100
7/30/2020,Pro,tienda_C,5125
11/24/2020,Pro,tienda_C,5646
3/7/2021,Pro,tienda_C,1991
9/20/2020,Pro,tienda_C,2187
3/1/2021,Pro,tienda_C,5423
4/16/2021,Pro,tienda_C,4539
12/31/2020,Pro,tienda_C,2512
4/9/2021,Pro,tienda_C,4559
7/19/2020,Pro,tienda_C,1701
11/30/2020,Pro,tienda_C,5270
5/3/2021,Pro,tienda_C,3906
9/16/2020,Pro,tienda_C,5406
12/14/2020,Pro,tienda_C,5924
5/22/2020,Pro,tienda_C,2416
8/6/2020,Pro,tienda_C,5058
9/2/2020,Pro,tienda_C,5057
6/13/2020,Pro,tienda_C,1143
2/17/2020,Pro,tienda_C,4
5/5/2020,Pro,tienda_C,2
6/15/2020,Pro,tienda_C,2947
3/4/2020,Pro,tienda_C,2
2/29/2020,Pro,tienda_C,0
9/27/2020,Pro,tienda_C,2294
6/23/2021,Pro,tienda_C,5131
6/10/2020,Pro,tienda_C,3261
7/21/2020,Pro,tienda_C,4960
1/26/2021,Pro,tienda_C,5389
2/7/2021,Pro,tienda_C,2024
6/4/2021,Pro,tienda_C,4201
12/29/2020,Pro,tienda_C,4349
3/13/2021,Pro,tienda_C,1831
5/24/2021,Pro,tienda_C,4556
11/14/2020,Pro,tienda_C,1705
2/25/2021,Pro,tienda_C,5288
9/10/2020,Pro,tienda_C,5456
12/1/2020,Pro,tienda_C,5787
9/11/2020,Pro,tienda_C,4735
4/19/2021,Pro,tienda_C,4732
8/15/2020,Pro,tienda_C,1754
5/26/2020,Pro,tienda_C,2753
2/25/2020,Pro,tienda_C,2
4/21/2020,Pro,tienda_C,0
2/18/2020,Pro,tienda_C,3
4/1/2020,Pro,tienda_C,6
3/24/2020,Pro,tienda_C,8
3/28/2020,Pro,tienda_C,0
4/9/2020,Pro,tienda_C,4
2/23/2020,Pro,tienda_C,0
4/17/2020,Pro,tienda_C,0
4/25/2020,Pro,tienda_C,0
5/8/2020,Pro,tienda_C,8
